country,region,population,article_title,revision_id,article_quality
Indonesia,SOUTHEAST ASIA,275.5,Poedjono Pranyoto,1101575086,GA
Indonesia,SOUTHEAST ASIA,275.5,Sudi Silalahi,1103540330,Start
Indonesia,SOUTHEAST ASIA,275.5,Erna Witoelar,1106103776,Stub
Indonesia,SOUTHEAST ASIA,275.5,Soemarno Sosroatmodjo,1106486056,Stub
Indonesia,SOUTHEAST ASIA,275.5,Syamsuddin Mahmud,1111614888,C
Indonesia,SOUTHEAST ASIA,275.5,Sukmawati Sukarnoputri,1112923693,C
Indonesia,SOUTHEAST ASIA,275.5,Tedjo Edhy Purdijatno,1113174460,Start
Indonesia,SOUTHEAST ASIA,275.5,A. Wahab,925557257,Stub
Indonesia,SOUTHEAST ASIA,275.5,Frans Tutuhatunewa,994017808,Stub
Indonesia,SOUTHEAST ASIA,275.5,Z.A. Ahmad (Indonesian politician),1050037853,Stub
Indonesia,SOUTHEAST ASIA,275.5,Yansen Tipa Padan,1080765579,Stub
Laos,SOUTHEAST ASIA,7.5,Khamphoui Sisavatdy,1055485895,Stub
Laos,SOUTHEAST ASIA,7.5,Faydang Lobliayao,1107940959,Start
Laos,SOUTHEAST ASIA,7.5,Kham Ouane Boupha,939943944,C
Laos,SOUTHEAST ASIA,7.5,Sisouk na Champassak,1064794126,Stub
Laos,SOUTHEAST ASIA,7.5,Zong Zoua Her,1076816082,Stub
Laos,SOUTHEAST ASIA,7.5,Salath Rasasack,994125276,Start
Malaysia,SOUTHEAST ASIA,32.7,Arifin Asgali,1044383047,Start
Malaysia,SOUTHEAST ASIA,32.7,Ahmad Johnie Zawawi,1044948332,Start
Malaysia,SOUTHEAST ASIA,32.7,Abang Haji Abdillah,1056543425,Start
Malaysia,SOUTHEAST ASIA,32.7,Abdul Manaf Hashim,1090466536,Start
Malaysia,SOUTHEAST ASIA,32.7,Aidi Moktar,1090469435,Start
Malaysia,SOUTHEAST ASIA,32.7,Aliasgar Basri,1095268056,C
Malaysia,SOUTHEAST ASIA,32.7,Ahmad Zaidi Adruce,1099900353,C
Malaysia,SOUTHEAST ASIA,32.7,Abdul Rahman Andak,1104820799,C
Malaysia,SOUTHEAST ASIA,32.7,Abdullah CD,1110169461,Start
Malaysia,SOUTHEAST ASIA,32.7,Abu Samah Mohd Kassim,1110963661,Stub
Malaysia,SOUTHEAST ASIA,32.7,Abdul Ghani Mohamed Yassin,1113182866,Start
Malaysia,SOUTHEAST ASIA,32.7,Fong Chong Pik,1001009224,Stub
Malaysia,SOUTHEAST ASIA,32.7,Hii King Chiong,1027073601,Start
Malaysia,SOUTHEAST ASIA,32.7,Chen Tien,1031735962,Stub
Malaysia,SOUTHEAST ASIA,32.7,Eu Chooi Yip,1070490957,C
Malaysia,SOUTHEAST ASIA,32.7,Ghulamhaidar Khan,1075437508,Start
Malaysia,SOUTHEAST ASIA,32.7,Hasnoor Hussein,1077836051,C
Malaysia,SOUTHEAST ASIA,32.7,Hishamuddin Rais,1089314868,Start
Malaysia,SOUTHEAST ASIA,32.7,Heah Joo Seang,1090938871,C
Malaysia,SOUTHEAST ASIA,32.7,Chong Zhemin,1095389334,Stub
Malaysia,SOUTHEAST ASIA,32.7,Assaffal P. Alian,1099124313,Start
Malaysia,SOUTHEAST ASIA,32.7,Guan Dee Koh Hoi,1100039608,C
Malaysia,SOUTHEAST ASIA,32.7,Devaki Krishnan,1104869132,C
Malaysia,SOUTHEAST ASIA,32.7,Chai Kim Sen,1106368685,Start
Malaysia,SOUTHEAST ASIA,32.7,Chin Peng,1107270533,FA
Malaysia,SOUTHEAST ASIA,32.7,Akmar Hisham,1107461682,C
Malaysia,SOUTHEAST ASIA,32.7,Chong Ted Tsiung,1108544226,Stub
Malaysia,SOUTHEAST ASIA,32.7,Gopalakrishnan Subramaniam,1110053029,Stub
Malaysia,SOUTHEAST ASIA,32.7,Kontik Kamariah Ahmad,1110357674,Start
Malaysia,SOUTHEAST ASIA,32.7,Aznel Ibrahim,1110533050,Start
Malaysia,SOUTHEAST ASIA,32.7,Hamisa Samat,1113042660,Start
Malaysia,SOUTHEAST ASIA,32.7,Awang Tengah Ali Hasan,1113182818,Start
Malaysia,SOUTHEAST ASIA,32.7,Ahmad Kamil Jaafar,1113197409,Start
Malaysia,SOUTHEAST ASIA,32.7,Zainal Abidin Ahmad (writer),1113287141,C
Malaysia,SOUTHEAST ASIA,32.7,Ellron Alfred Angin,1113511050,Start
Malaysia,SOUTHEAST ASIA,32.7,Hajiji Noor,1115441744,C
Malaysia,SOUTHEAST ASIA,32.7,Azlan Mohd Lazim,968561996,Start
Malaysia,SOUTHEAST ASIA,32.7,Abdul Aziz bin Husain,971530690,C
Malaysia,SOUTHEAST ASIA,32.7,Ishak Haji Muhammad,1035141510,C
Malaysia,SOUTHEAST ASIA,32.7,K. Pathmanaban,1050612192,Start
Malaysia,SOUTHEAST ASIA,32.7,Liou Chen Kuang,1052006400,Start
Malaysia,SOUTHEAST ASIA,32.7,Lau Pak Khuan,1058822389,Start
Malaysia,SOUTHEAST ASIA,32.7,Hashim Suboh,1062795670,Start
Malaysia,SOUTHEAST ASIA,32.7,Jennifer Lasimbang,1073057505,Start
Malaysia,SOUTHEAST ASIA,32.7,Ismail Yaacob,1077828032,Stub
Malaysia,SOUTHEAST ASIA,32.7,Lim Ban Hong,1077836086,C
Malaysia,SOUTHEAST ASIA,32.7,Ibrahim Yaacob,1087075628,Start
Malaysia,SOUTHEAST ASIA,32.7,Ajis Sitin,1087994159,Stub
Malaysia,SOUTHEAST ASIA,32.7,Lau Yew,1088062798,Stub
Malaysia,SOUTHEAST ASIA,32.7,Philip Lee Tau Sang,1090146763,Stub
Malaysia,SOUTHEAST ASIA,32.7,Kassim Ahmad,1090209181,C
Malaysia,SOUTHEAST ASIA,32.7,Rashid Maidin,1092905349,C
Malaysia,SOUTHEAST ASIA,32.7,Jaujan Sambakong,1095150670,Start
Malaysia,SOUTHEAST ASIA,32.7,John Victor Morais,1095635753,Stub
Malaysia,SOUTHEAST ASIA,32.7,Jason Teoh,1097385777,Start
Malaysia,SOUTHEAST ASIA,32.7,Abang Muhammad Salahuddin,1097436370,C
Malaysia,SOUTHEAST ASIA,32.7,Lukanisman Awang Sauni,1099663583,Stub
Malaysia,SOUTHEAST ASIA,32.7,Lee Kiat Lee,1099721190,C
Malaysia,SOUTHEAST ASIA,32.7,Shamsiah Fakeh,1101748227,C
Malaysia,SOUTHEAST ASIA,32.7,Masidi Manjun,1102291819,C
Malaysia,SOUTHEAST ASIA,32.7,Mamad Puteh,1104359904,Start
Malaysia,SOUTHEAST ASIA,32.7,Jefridin Atan,1106337099,Start
Malaysia,SOUTHEAST ASIA,32.7,Lily Eberwein,1108044673,C
Malaysia,SOUTHEAST ASIA,32.7,Rozman Isli,1108497849,Start
Malaysia,SOUTHEAST ASIA,32.7,Keshvinder Singh,1108756333,Stub
Malaysia,SOUTHEAST ASIA,32.7,Arunarsin Taib,1109410129,Start
Malaysia,SOUTHEAST ASIA,32.7,Lim Siew Khim,1109999547,Stub
Malaysia,SOUTHEAST ASIA,32.7,Mohd Osman Mohd Jailu,1110019382,Stub
Malaysia,SOUTHEAST ASIA,32.7,Mohamad Zuraimi Razali,1110019509,Stub
Malaysia,SOUTHEAST ASIA,32.7,Mohamad Fazli Mohamad Salleh,1110532542,Stub
Malaysia,SOUTHEAST ASIA,32.7,Mohamad Noor Dawoo,1110532561,Stub
Malaysia,SOUTHEAST ASIA,32.7,Mohamad Zaim Abu Hassan,1110532586,Start
Malaysia,SOUTHEAST ASIA,32.7,Khairin Nisa,1110532690,Stub
Malaysia,SOUTHEAST ASIA,32.7,Muhd Fadhil Nuruddin,1110532712,Start
Malaysia,SOUTHEAST ASIA,32.7,Loke Yuen Yow,1110532900,Start
Malaysia,SOUTHEAST ASIA,32.7,R. G. Balan,1110533095,Stub
Malaysia,SOUTHEAST ASIA,32.7,Abdul Rahman Sulaiman,1110686188,Stub
Malaysia,SOUTHEAST ASIA,32.7,Kamarulzaman Teh,1111469791,Start
Malaysia,SOUTHEAST ASIA,32.7,Najwan Halimi,1111870236,C
Malaysia,SOUTHEAST ASIA,32.7,Muhammad Faiz Fadzil,1111890340,Start
Malaysia,SOUTHEAST ASIA,32.7,Masiung Banah,1112581071,Start
Malaysia,SOUTHEAST ASIA,32.7,John Ambrose (politician),1112592341,Stub
Malaysia,SOUTHEAST ASIA,32.7,Lai Teck,1113084195,C
Malaysia,SOUTHEAST ASIA,32.7,Oscar Ling,1113183873,Stub
Malaysia,SOUTHEAST ASIA,32.7,Joachim Gunsalam,1114400966,Start
Malaysia,SOUTHEAST ASIA,32.7,Mazlan Ismail,1115842286,C
Malaysia,SOUTHEAST ASIA,32.7,Eli Wong,683715284,Stub
Malaysia,SOUTHEAST ASIA,32.7,Razali Idris,1052007243,Stub
Malaysia,SOUTHEAST ASIA,32.7,Tan Keng Liang,1052007347,Start
Malaysia,SOUTHEAST ASIA,32.7,Rasinin Kautis,1059926880,Start
Malaysia,SOUTHEAST ASIA,32.7,Peter Anthony,1090082414,Start
Malaysia,SOUTHEAST ASIA,32.7,Muis Picho,1090461411,Start
Malaysia,SOUTHEAST ASIA,32.7,Sarifuddin Hata,1090469603,Start
Malaysia,SOUTHEAST ASIA,32.7,Raja Ahmad Zainuddin Raja Omar,1093072163,Start
Malaysia,SOUTHEAST ASIA,32.7,Sukarti Wakiman,1093149014,Start
Malaysia,SOUTHEAST ASIA,32.7,Wan Mohamed Wan Teh,1095237082,Start
Malaysia,SOUTHEAST ASIA,32.7,Uda Sulai,1095616919,Start
Malaysia,SOUTHEAST ASIA,32.7,N.K. Menon,1097999475,Start
Malaysia,SOUTHEAST ASIA,32.7,Samsudin Osman,1101069822,Start
Malaysia,SOUTHEAST ASIA,32.7,Murugesan Sinnandavar,1102947032,C
Malaysia,SOUTHEAST ASIA,32.7,Teng Chang Yeow,1105707535,GA
Malaysia,SOUTHEAST ASIA,32.7,R.S. Thanenthiran,1105856407,Start
Malaysia,SOUTHEAST ASIA,32.7,Nathaniel Tan,1106899406,C
Malaysia,SOUTHEAST ASIA,32.7,Sedomon Gunsanad Kina,1107695722,C
Malaysia,SOUTHEAST ASIA,32.7,Wan Rosdy Wan Ismail,1108769286,C
Malaysia,SOUTHEAST ASIA,32.7,Yusnan Yusof,1110020386,Start
Malaysia,SOUTHEAST ASIA,32.7,Ong Kow Meng,1110227480,Stub
Malaysia,SOUTHEAST ASIA,32.7,Wilson Ugak Kumbong,1110532734,Stub
Malaysia,SOUTHEAST ASIA,32.7,Ras Adiba Radzi,1110892125,Stub
Malaysia,SOUTHEAST ASIA,32.7,See Chee How,1113114002,Start
Malaysia,SOUTHEAST ASIA,32.7,Ng Lam Hua,1114406039,Start
Malaysia,SOUTHEAST ASIA,32.7,Ronnie Liu Tian Khiew,1115455383,C
Myanmar,SOUTHEAST ASIA,54.2,Han Tha Myint,1004945052,Start
Myanmar,SOUTHEAST ASIA,54.2,Bawk Ja,1052913276,Start
Myanmar,SOUTHEAST ASIA,54.2,Hla Maung Shwe,1080777311,Stub
Myanmar,SOUTHEAST ASIA,54.2,Ba Shin,1087648145,C
Myanmar,SOUTHEAST ASIA,54.2,Cheery Zahau,1088361146,C
Myanmar,SOUTHEAST ASIA,54.2,Ei Thinzar Maung,1097749207,Start
Myanmar,SOUTHEAST ASIA,54.2,Bao Youxiang,1111148571,C
Myanmar,SOUTHEAST ASIA,54.2,Aye Ko (artist),968270020,Stub
Myanmar,SOUTHEAST ASIA,54.2,Kwe Te No,1009433548,Stub
Myanmar,SOUTHEAST ASIA,54.2,Khin Kyaw Han,1036478390,Stub
Myanmar,SOUTHEAST ASIA,54.2,Khin Ma Ma Myo,1044647145,Stub
Myanmar,SOUTHEAST ASIA,54.2,Lian Hmung Sakhong,1060132892,Stub
Myanmar,SOUTHEAST ASIA,54.2,Nai Htaw Sorn,1063720253,Start
Myanmar,SOUTHEAST ASIA,54.2,Maw Htun Aung,1064354803,C
Myanmar,SOUTHEAST ASIA,54.2,Kyaw Ni,1065336699,Stub
Myanmar,SOUTHEAST ASIA,54.2,Myo Yan Naung Thein,1072977583,Start
Myanmar,SOUTHEAST ASIA,54.2,Kyaw Zaw Oo,1073118078,C
Myanmar,SOUTHEAST ASIA,54.2,"Myint Swe (politician, born 1965)",1073118310,Stub
Myanmar,SOUTHEAST ASIA,54.2,Gani Markan,1077040045,Stub
Myanmar,SOUTHEAST ASIA,54.2,M. A. Gaffar,1077127256,C
Myanmar,SOUTHEAST ASIA,54.2,Hso Khan Pha,1084108657,C
Myanmar,SOUTHEAST ASIA,54.2,Baganset U Thaw,1087454147,C
Myanmar,SOUTHEAST ASIA,54.2,Ja Htoi Pan,1088361136,Stub
Myanmar,SOUTHEAST ASIA,54.2,Naw Ohn Hla,1088361138,C
Myanmar,SOUTHEAST ASIA,54.2,Khin Maung Swe,1102466399,Start
Myanmar,SOUTHEAST ASIA,54.2,Kyaw Moe Tun,1104060130,GA
Myanmar,SOUTHEAST ASIA,54.2,Kyaw Myint,1105968423,Start
Myanmar,SOUTHEAST ASIA,54.2,Htay Aung (businessman),1108033224,Start
Myanmar,SOUTHEAST ASIA,54.2,Maran Brang Seng,1108940186,Start
Myanmar,SOUTHEAST ASIA,54.2,Mya Lay Sein,1109316290,Start
Myanmar,SOUTHEAST ASIA,54.2,Ko Ni,1109319228,GA
Myanmar,SOUTHEAST ASIA,54.2,Htin Linn Aung,1111075237,Start
Myanmar,SOUTHEAST ASIA,54.2,Duwa Lashi La,1111778584,Start
Myanmar,SOUTHEAST ASIA,54.2,Kyaw Tun,943370816,C
Myanmar,SOUTHEAST ASIA,54.2,Khun San Lwin,964464657,Stub
Myanmar,SOUTHEAST ASIA,54.2,Nyo Nyo Thin,1031818615,Start
Myanmar,SOUTHEAST ASIA,54.2,Tayzar San,1038023615,Start
Myanmar,SOUTHEAST ASIA,54.2,Shwe Ohn,1039272113,Stub
Myanmar,SOUTHEAST ASIA,54.2,Than Win,1050686993,Start
Myanmar,SOUTHEAST ASIA,54.2,Nay Zin Lat,1052916362,Stub
Myanmar,SOUTHEAST ASIA,54.2,Saya Gyi U Nu,1061283173,GA
Myanmar,SOUTHEAST ASIA,54.2,Thakin Kodaw Hmaing,1063716795,C
Myanmar,SOUTHEAST ASIA,54.2,Sao Kya Seng,1063720601,Start
Myanmar,SOUTHEAST ASIA,54.2,Thein Maung,1065733251,Start
Myanmar,SOUTHEAST ASIA,54.2,Nay Myo Wai,1065794809,Start
Myanmar,SOUTHEAST ASIA,54.2,Nyi Sein,1073118482,Stub
Myanmar,SOUTHEAST ASIA,54.2,Sein Win (politician),1073118868,Start
Myanmar,SOUTHEAST ASIA,54.2,Sao Seng Suk,1086413674,Stub
Myanmar,SOUTHEAST ASIA,54.2,Oscar de Glanville,1087056648,Start
Myanmar,SOUTHEAST ASIA,54.2,Saw Sa,1087057198,C
Myanmar,SOUTHEAST ASIA,54.2,Naw Susanna Hla Hla Soe,1088361145,Start
Myanmar,SOUTHEAST ASIA,54.2,Thaung Tun (minister),1091685823,Start
Myanmar,SOUTHEAST ASIA,54.2,Taw Phaya Galay,1096513590,C
Myanmar,SOUTHEAST ASIA,54.2,Soe Moe Hlaing,1098801536,Start
Myanmar,SOUTHEAST ASIA,54.2,Than Nyein,1099560456,Start
Myanmar,SOUTHEAST ASIA,54.2,Sasa (politician),1100369987,C
Myanmar,SOUTHEAST ASIA,54.2,Sultan Ahmed (Burmese politician),1105597024,Start
Myanmar,SOUTHEAST ASIA,54.2,Thein Nyunt (politician),1111654182,Start
Myanmar,SOUTHEAST ASIA,54.2,Sultan Mahmud (minister),1114780616,Start
Myanmar,SOUTHEAST ASIA,54.2,San Tun,904203856,Stub
Myanmar,SOUTHEAST ASIA,54.2,Tha Aye,920911377,Stub
Myanmar,SOUTHEAST ASIA,54.2,Than Sein,984131584,Stub
Myanmar,SOUTHEAST ASIA,54.2,Tan Yu Sai,987791661,Stub
Myanmar,SOUTHEAST ASIA,54.2,Tin Aye,1005117819,Stub
Myanmar,SOUTHEAST ASIA,54.2,Wai Moe Naing,1054632633,Start
Myanmar,SOUTHEAST ASIA,54.2,Tu Hkawng,1060133433,Start
Myanmar,SOUTHEAST ASIA,54.2,Yawd Serk,1073119108,Stub
Myanmar,SOUTHEAST ASIA,54.2,Zura Begum,1073818086,Stub
Myanmar,SOUTHEAST ASIA,54.2,Win Ko Ko Latt,1076941438,Start
Myanmar,SOUTHEAST ASIA,54.2,Maung Wuntha,1082083580,Start
Myanmar,SOUTHEAST ASIA,54.2,Za Hlei Thang,1098512604,C
Myanmar,SOUTHEAST ASIA,54.2,Thirty Comrades,1112536598,GA
Myanmar,SOUTHEAST ASIA,54.2,Zaw Htay,1114885327,Start
Myanmar,SOUTHEAST ASIA,54.2,Thet Win Aung,977644647,Start
Singapore,SOUTHEAST ASIA,5.5,Ooi Boon Ewe,1103546461,Start
Singapore,SOUTHEAST ASIA,5.5,Andrew Kuan,1106351077,Start
Singapore,SOUTHEAST ASIA,5.5,Lim Han Hoe,1108446872,C
Thailand,SOUTHEAST ASIA,66.8,Yat Hwaidi,1081234427,Stub
Thailand,SOUTHEAST ASIA,66.8,Akanat Promphan,1102141395,Start
Thailand,SOUTHEAST ASIA,66.8,Phayom Chulanont,1059748987,Start
Thailand,SOUTHEAST ASIA,66.8,Sang Phathanothai,1063962752,Start
Thailand,SOUTHEAST ASIA,66.8,Khrong Chandawong,1064263898,C
Thailand,SOUTHEAST ASIA,66.8,Pita Limjaroenrat,1067174860,C
Thailand,SOUTHEAST ASIA,66.8,Chatchawal Kong-udom,1067181115,Stub
Thailand,SOUTHEAST ASIA,66.8,Chada Thaiseth,1067189659,Stub
Thailand,SOUTHEAST ASIA,66.8,Chob Yodkaew,1067190492,Stub
Thailand,SOUTHEAST ASIA,66.8,Chuwit Chitsakul,1067190867,Start
Thailand,SOUTHEAST ASIA,66.8,Piyabutr Saengkanokkul,1093503992,Start
Thailand,SOUTHEAST ASIA,66.8,Hangthong Thammawattana,1099504450,C
Thailand,SOUTHEAST ASIA,66.8,Borwornsak Uwanno,1100021618,C
Thailand,SOUTHEAST ASIA,66.8,Samak Jalikula,1102491662,Stub
Thailand,SOUTHEAST ASIA,66.8,Charoen Suepsaeng,1106944464,Stub
Thailand,SOUTHEAST ASIA,66.8,Phraya Ratsadanupradit Mahitsaraphakdi,1110844684,Stub
Thailand,SOUTHEAST ASIA,66.8,Pallop Pinmanee,1112468667,C
Thailand,SOUTHEAST ASIA,66.8,Chonlanan Srikaew,1115873331,Start
Thailand,SOUTHEAST ASIA,66.8,Sophon Suphapong,1056597902,Stub
Thailand,SOUTHEAST ASIA,66.8,Surangkana Wayuparb,1059397645,C
Thailand,SOUTHEAST ASIA,66.8,Sodsai Rungphothong,1064264189,Stub
Thailand,SOUTHEAST ASIA,66.8,Tiang Sirikhanth,1074937608,Start
Thailand,SOUTHEAST ASIA,66.8,Vichien Khaokham,1076752543,Stub
Thailand,SOUTHEAST ASIA,66.8,Thamanat Prompow,1108412672,C
Thailand,SOUTHEAST ASIA,66.8,Sereepisuth Temeeyaves,1110915859,C
Thailand,SOUTHEAST ASIA,66.8,Teerakiat Jaroensettasin,1110929522,Stub
Thailand,SOUTHEAST ASIA,66.8,Luang Wichitwathakan,1112401497,C
Thailand,SOUTHEAST ASIA,66.8,Thanathorn Juangroongruangkit,1114394512,GA
Timor-Leste,SOUTHEAST ASIA,1.3,Manuel Carrascalão,1071880738,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Aliança de Araújo,1059363091,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Alfredo Pires,1082511668,Stub
Timor-Leste,SOUTHEAST ASIA,1.3,Albina Marçal Freitas,1112274488,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Olinda Morais,1009671491,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Brigida Antónia Correia,1059174694,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Mário Viegas Carrascalão,1072430980,C
Timor-Leste,SOUTHEAST ASIA,1.3,Maria da Paixão da Costa,1076208477,Stub
Timor-Leste,SOUTHEAST ASIA,1.3,Nino Konis Santana,1080700969,Stub
Timor-Leste,SOUTHEAST ASIA,1.3,Ángela Freitas,1085081003,Start
Timor-Leste,SOUTHEAST ASIA,1.3,João da Costa Tavares,1095266698,C
Timor-Leste,SOUTHEAST ASIA,1.3,Justino Mota,1099899758,Start
Timor-Leste,SOUTHEAST ASIA,1.3,José Abílio Osório Soares,1112065021,Start
Timor-Leste,SOUTHEAST ASIA,1.3,María do Céu,1112159193,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Maria Terezinha Viegas,1112159660,Start
Timor-Leste,SOUTHEAST ASIA,1.3,Isabel da Costa Ferreira,1112773533,C
Timor-Leste,SOUTHEAST ASIA,1.3,Manuel Magalhaes de Oliveira,982569489,Stub
Vietnam,SOUTHEAST ASIA,99.4,Bùi Tiến Dũng (politician),1106913410,Stub
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Hợp Đoàn,1037311684,Start
Vietnam,SOUTHEAST ASIA,99.4,Võ Văn Thưởng,1084426845,C
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Duy Quý,1088453067,Stub
Vietnam,SOUTHEAST ASIA,99.4,Trần Tuấn Anh,1095925201,Start
Vietnam,SOUTHEAST ASIA,99.4,Hoàng Cao Khải,1096532438,Stub
Vietnam,SOUTHEAST ASIA,99.4,Hồ Đắc Điềm,1099396979,Stub
Vietnam,SOUTHEAST ASIA,99.4,Trương Đình Dzu,1100617047,GA
Vietnam,SOUTHEAST ASIA,99.4,Đinh Xuân Quảng,1101628325,B
Vietnam,SOUTHEAST ASIA,99.4,Hoang Van Chi,1101628375,C
Vietnam,SOUTHEAST ASIA,99.4,Huỳnh Văn Cao,1104041830,Start
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Văn Trân,1104374719,Stub
Vietnam,SOUTHEAST ASIA,99.4,Chu Văn An,1105680159,Start
Vietnam,SOUTHEAST ASIA,99.4,Kiem Do,1105970447,Start
Vietnam,SOUTHEAST ASIA,99.4,Hồ Văn Nhựt,1106111640,C
Vietnam,SOUTHEAST ASIA,99.4,Tran Minh Tiet,1106246862,C
Vietnam,SOUTHEAST ASIA,99.4,Lê Quốc Minh,1106248998,C
Vietnam,SOUTHEAST ASIA,99.4,Lê Minh Hương,1106651628,Stub
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Văn Lực,1106652276,Stub
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Đức Chung,1106670725,Start
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Văn Xuân,1106670999,Stub
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Quốc Cường,1106913394,Stub
Vietnam,SOUTHEAST ASIA,99.4,Đỗ Quang Giai,1106913686,C
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Thị Hồng (economist),1106913717,Stub
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Thị Thập,1109326679,Start
Vietnam,SOUTHEAST ASIA,99.4,Nguyễn Văn Huyền,1113747715,C
Vietnam,SOUTHEAST ASIA,99.4,Trần Quốc Vượng (politician),1115261301,GA
China,EAST ASIA,1436.6,Lu Feng (politician),1099564364,Stub
China,EAST ASIA,1436.6,Zhang Lin (general),1107852480,Stub
Japan,EAST ASIA,124.9,Hayami Seiji,1011801479,Stub
Japan,EAST ASIA,124.9,Kabayama Aisuke,1011888702,Start
Japan,EAST ASIA,124.9,Fujiwara no Yoshikado,1033834613,Start
Japan,EAST ASIA,124.9,Kōzō Akino,1040291214,Start
Japan,EAST ASIA,124.9,Chiharu Araki,1053078679,Stub
Japan,EAST ASIA,124.9,Keiichi Inamine,1057660450,Stub
Japan,EAST ASIA,124.9,Kiyoharu Ishiwata,1062897620,Stub
Japan,EAST ASIA,124.9,Genrō,1076522853,Start
Japan,EAST ASIA,124.9,Hajime Seki,1079992507,Start
Japan,EAST ASIA,124.9,Kiichi Arita,1083558058,Start
Japan,EAST ASIA,124.9,Katsutoshi Kaneda,1084400077,Stub
Japan,EAST ASIA,124.9,Bak Jungyang,1085228273,C
Japan,EAST ASIA,124.9,Gōsei Yamamoto,1090217306,Start
Japan,EAST ASIA,124.9,Kamata Eikichi,1092447985,C
Japan,EAST ASIA,124.9,Iwakura Tomomi,1096769779,C
Japan,EAST ASIA,124.9,Date Munenari,1099886739,C
Japan,EAST ASIA,124.9,Daikichi Ishibashi,1107927971,Stub
Japan,EAST ASIA,124.9,Daijiro Hashimoto,994481372,Stub
Japan,EAST ASIA,124.9,Haruo Okada,1005797681,Stub
Japan,EAST ASIA,124.9,Usaburō Chisaki III,1028983449,Stub
Japan,EAST ASIA,124.9,Hiroyuki Nakamura,1029652345,Stub
Japan,EAST ASIA,124.9,Toshiyuki Adachi,1050088942,Stub
Japan,EAST ASIA,124.9,Satoshi Hamada,1050778767,Start
Japan,EAST ASIA,124.9,Eikichi Minato,1052002468,Stub
Japan,EAST ASIA,124.9,Gen Nakagawa,1052002513,Stub
Japan,EAST ASIA,124.9,Kazutoshi Sasayama,1055046235,Stub
Japan,EAST ASIA,124.9,Kimiko Kurihara,1060551493,Stub
Japan,EAST ASIA,124.9,Hodaka Maruyama,1061077772,Start
Japan,EAST ASIA,124.9,Kim Gap-sun,1062892786,Stub
Japan,EAST ASIA,124.9,Komatsu Kiyokado,1063039451,Start
Japan,EAST ASIA,124.9,Kenji Nakanishi,1063063247,Start
Japan,EAST ASIA,124.9,Toshio Irie (bureaucrat),1064723701,Stub
Japan,EAST ASIA,124.9,Kōki Kobayashi,1067360267,Stub
Japan,EAST ASIA,124.9,Hirokichi Nadao,1069453697,C
Japan,EAST ASIA,124.9,Hiroshi Maruyama,1084425827,Stub
Japan,EAST ASIA,124.9,Masakazu Nakai,1086166238,Start
Japan,EAST ASIA,124.9,Masakazu Hamachi,1091025081,Stub
Japan,EAST ASIA,124.9,Maeda Gen'i,1093575057,Start
Japan,EAST ASIA,124.9,Seiichi Ikehata,1093729751,Stub
Japan,EAST ASIA,124.9,Kei Satō (politician),1097758314,Start
Japan,EAST ASIA,124.9,Hiroichi Sakai,1098804825,Stub
Japan,EAST ASIA,124.9,Masayuki Aoyama,1099244351,Start
Japan,EAST ASIA,124.9,Hiroshi Kuwashima,1100836822,Stub
Japan,EAST ASIA,124.9,Lecca (singer),1102397992,Stub
Japan,EAST ASIA,124.9,Ikuo Oyama,1105436436,Start
Japan,EAST ASIA,124.9,Matsudaira Tarō,1106377935,Stub
Japan,EAST ASIA,124.9,Kido Takayoshi,1106532973,C
Japan,EAST ASIA,124.9,Katsu Kaishū,1108535414,C
Japan,EAST ASIA,124.9,Kimi Onoda,1108677922,C
Japan,EAST ASIA,124.9,Shigeaki Kato (politician),1108901719,Stub
Japan,EAST ASIA,124.9,Takanori Hayashi,1109024072,Stub
Japan,EAST ASIA,124.9,Makoto Hirayama,1113166536,Start
Japan,EAST ASIA,124.9,Junji Nishime,947025485,Stub
Japan,EAST ASIA,124.9,Kingo Machimura,948586402,Stub
Japan,EAST ASIA,124.9,Matsudaira Norikata,981793614,Start
Japan,EAST ASIA,124.9,Naohiro Dōgakinai,999738906,Stub
Japan,EAST ASIA,124.9,Tadashi Kodaira,1017031856,Stub
Japan,EAST ASIA,124.9,Nezu Kaichirō,1017188422,Start
Japan,EAST ASIA,124.9,Oguri Kozukenosuke,1019370370,C
Japan,EAST ASIA,124.9,Toshihiro Kennoki,1029810827,Start
Japan,EAST ASIA,124.9,Shinji Morimoto,1037558241,Stub
Japan,EAST ASIA,124.9,Michita Sakata,1049680228,GA
Japan,EAST ASIA,124.9,Nobuhiro Tanabe,1052003011,Stub
